Date,Time,Phone,Nickname,Partner's Phone,Partner's Nickname,Sent/Received,Roaming,Roaming Country,Surcharges ($)
9-Feb-16,7:49,8864023412,Betty,1432520729,Will,received,no,,0
11-Feb-16,10:45,5191799014,Bob,35306028,,received,no,,0
20-Feb-16,11:45,2610268075,Pete,630733138,,received,no,,0
29-Jan-16,11:42,2610268075,Pete,7931102076,,received,no,,0
21-Feb-16,11:45,2610268075,Pete,1876973733,,received,no,,0
25-Jan-16,11:44,2610268075,Pete,9024772328,,sent,no,,0
27-Jan-16,11:49,2610268075,Pete,1689579769,,received,no,,0
10-Feb-16,11:46,2610268075,Pete,2247519392,,received,no,,0
22-Feb-16,11:46,2610268075,Pete,3096310564,,received,no,,0
16-Feb-16,11:46,2610268075,Pete,973186002,,sent,no,,0
12-Feb-16,11:48,2610268075,Pete,4004777523,,sent,no,,0
12-Feb-16,12:02,1432520729,Will,2610268075,Pete,received,no,,0
14-Feb-16,12:02,2610268075,Pete,1432520729,Will,sent,no,,0
31-Jan-16,11:48,2610268075,Pete,5369624294,,received,no,,0
14-Feb-16,11:48,2610268075,Pete,127138287,,sent,no,,0
14-Feb-16,12:12,2222822772,Mary,8278442934,,sent,no,,0
31-Jan-16,12:21,2222822772,Mary,7290740851,,sent,no,,0
7-Feb-16,12:16,2222822772,Mary,1425640639,,received,no,,0
25-Jan-16,12:26,1432520729,Will,2610268075,Pete,sent,no,,0
21-Feb-16,12:24,2222822772,Mary,2468533570,,received,no,,0
15-Feb-16,12:22,2222822772,Mary,7413630193,,received,no,,0
20-Feb-16,12:29,2222822772,Mary,4785740196,,received,no,,0
6-Feb-16,12:24,2222822772,Mary,9399990325,,received,no,,0
3-Feb-16,12:29,1432520729,Will,2610268075,Pete,sent,no,,0
5-Feb-16,12:24,2222822772,Mary,1548348003,,sent,no,,0
19-Feb-16,12:29,2610268075,Pete,1432520729,Will,received,no,,0
31-Jan-16,12:25,1432520729,Will,2610268075,Pete,sent,no,,0
9-Feb-16,12:23,2222822772,Mary,6145571584,,sent,no,,0
2-Feb-16,12:29,2610268075,Pete,1432520729,Will,received,no,,0
24-Jan-16,12:29,1432520729,Will,2610268075,Pete,received,no,,0
2-Feb-16,12:26,2610268075,Pete,1432520729,Will,received,no,,0
12-Feb-16,12:26,1432520729,Will,2610268075,Pete,sent,no,,0
2-Feb-16,12:27,1432520729,Will,2610268075,Pete,received,no,,0
18-Feb-16,12:25,2610268075,Pete,1432520729,Will,received,no,,0
31-Jan-16,12:28,5191799014,Bob,4719104407,,received,no,,0
27-Jan-16,12:29,1432520729,Will,2610268075,Pete,sent,no,,0
16-Feb-16,12:26,2610268075,Pete,1432520729,Will,received,no,,0
3-Feb-16,12:29,2610268075,Pete,1432520729,Will,sent,no,,0
12-Feb-16,12:29,2222822772,Mary,2050885321,,sent,no,,0
1-Feb-16,12:27,2610268075,Pete,1432520729,Will,sent,no,,0
19-Feb-16,13:38,2222822772,Mary,1377963007,,sent,no,,0
20-Feb-16,13:34,5191799014,Bob,6141700458,,received,no,,0
22-Feb-16,14:04,2222822772,Mary,1785007779,,sent,no,,0
8-Feb-16,14:02,2222822772,Mary,7094155692,,received,no,,0
27-Jan-16,14:06,2222822772,Mary,4349881515,,received,no,,0
6-Feb-16,14:54,2222822772,Mary,6234159968,,received,no,,0
20-Feb-16,15:40,2222822772,Mary,4687647865,,received,no,,0
2-Feb-16,15:51,2222822772,Mary,9626830665,,sent,no,,0
16-Feb-16,16:06,5191799014,Bob,3755172575,,sent,no,,0
12-Feb-16,16:30,8864023412,Betty,2222822772,Mary,sent,no,,0
31-Jan-16,16:30,2222822772,Mary,8864023412,Betty,received,no,,0
11-Feb-16,16:35,8864023412,Betty,2222822772,Mary,received,no,,0
26-Jan-16,16:35,2222822772,Mary,8864023412,Betty,sent,no,,0
25-Jan-16,16:34,2222822772,Mary,8864023412,Betty,received,no,,0
20-Feb-16,16:34,8864023412,Betty,2222822772,Mary,sent,no,,0
13-Feb-16,17:03,2222822772,Mary,9982353138,,received,no,,0
13-Feb-16,17:43,8864023412,Betty,3054925853,,received,no,,0
16-Feb-16,18:18,2222822772,Mary,3658566407,,received,no,,0
10-Feb-16,18:19,2222822772,Mary,1767308264,,received,no,,0
28-Jan-16,18:19,8864023412,Betty,82229627,,received,no,,0
16-Feb-16,18:28,9466920036,Jane,2576664805,,received,no,,0
8-Feb-16,18:20,2222822772,Mary,5553350316,,sent,no,,0
5-Feb-16,18:19,2222822772,Mary,3184276047,,sent,no,,0
22-Feb-16,18:26,9466920036,Jane,5793525201,,sent,no,,0
15-Feb-16,18:26,5191799014,Bob,497127752,,sent,no,,0
14-Feb-16,18:28,5191799014,Bob,6576603212,,received,no,,0
18-Feb-16,18:29,5191799014,Bob,3744995272,,received,no,,0
24-Jan-16,18:26,9466920036,Jane,4975767508,,sent,no,,0
4-Feb-16,18:18,2222822772,Mary,5426567424,,sent,no,,0
18-Feb-16,18:28,9466920036,Jane,3991350031,,received,no,,0
14-Feb-16,18:27,9466920036,Jane,6768426352,,received,no,,0
6-Feb-16,18:40,2222822772,Mary,6410499080,,received,no,,0
31-Jan-16,18:36,2222822772,Mary,8260731296,,sent,no,,0
17-Feb-16,18:46,2222822772,Mary,6006295780,,received,no,,0
29-Jan-16,18:53,5191799014,Bob,207871279,,sent,no,,0
17-Feb-16,18:56,5191799014,Bob,6900319897,,received,no,,0
24-Jan-16,18:46,2222822772,Mary,7666557682,,sent,no,,0
1-Feb-16,18:59,1432520729,Will,6019039480,,received,no,,0
19-Feb-16,19:05,2610268075,Pete,8864023412,Betty,sent,no,,0
25-Jan-16,19:05,8864023412,Betty,2610268075,Pete,received,no,,0
10-Feb-16,19:16,2222822772,Mary,4602650273,,received,no,,0
2-Feb-16,19:53,5191799014,Bob,7591601703,,sent,no,,0
28-Jan-16,19:54,5191799014,Bob,9716440307,,received,no,,0
23-Feb-16,19:54,2222822772,Mary,5777410546,,sent,no,,0
14-Feb-16,19:52,5191799014,Bob,3548647955,,received,no,,0
20-Feb-16,19:54,5191799014,Bob,2297997475,,sent,no,,0
11-Feb-16,20:14,9466920036,Jane,357229962,,sent,no,,0
8-Feb-16,20:32,2610268075,Pete,1953395435,,sent,no,,0
6-Feb-16,20:36,2610268075,Pete,9644159136,,sent,no,,0
12-Feb-16,20:48,2222822772,Mary,8225913643,,received,no,,0
1-Feb-16,21:50,2610268075,Pete,2005895583,,sent,no,,0
14-Feb-16,21:50,2610268075,Pete,7770830741,,received,no,,0
3-Feb-16,21:50,2610268075,Pete,5456775175,,sent,no,,0
18-Feb-16,22:17,5191799014,Bob,5846370496,,sent,no,,0
27-Jan-16,22:07,5191799014,Bob,1972582954,,received,no,,0
7-Feb-16,22:24,5191799014,Bob,1297534003,,received,no,,0
11-Feb-16,22:25,5191799014,Bob,2562721999,,sent,no,,0
16-Feb-16,22:56,5191799014,Bob,3483109233,,received,no,,0
24-Jan-16,22:59,5191799014,Bob,3679020026,,sent,no,,0
11-Feb-16,23:03,5191799014,Bob,9133738615,,received,no,,0
15-Feb-16,23:15,5191799014,Bob,1849924961,,sent,no,,0
2-Feb-16,23:06,5191799014,Bob,9466459208,,sent,no,,0
19-Feb-16,23:30,5191799014,Bob,7736223665,,received,no,,0
11-Feb-16,23:38,5191799014,Bob,5929305524,,received,no,,0
10-Feb-16,0:00,5191799014,Bob,5971186749,,received,no,,0
11-Feb-16,23:46,5191799014,Bob,4500891673,,sent,no,,0
20-Feb-16,23:47,5191799014,Bob,5014512181,,sent,no,,0
10-Feb-16,0:02,5191799014,Bob,7230019307,,received,no,,0
27-Jan-16,23:47,5191799014,Bob,9734759611,,sent,no,,0
28-Jan-16,23:59,5191799014,Bob,3050301699,,received,no,,0
9-Feb-16,0:02,5191799014,Bob,923506093,,sent,no,,0
5-Feb-16,0:03,5191799014,Bob,2698213504,,received,no,,0
26-Jan-16,0:00,5191799014,Bob,7100004699,,sent,no,,0
13-Feb-16,0:06,5191799014,Bob,5795819570,,received,no,,0
28-Jan-16,0:03,5191799014,Bob,9973482245,,sent,no,,0
24-Jan-16,7:40,1432520729,Will,1312680244,,received,no,,0
11-Feb-16,7:45,1432520729,Will,7229985524,,sent,no,,0
27-Jan-16,8:54,8864023412,Betty,2610268075,Pete,received,no,,0
10-Feb-16,8:54,2610268075,Pete,8864023412,Betty,sent,no,,0
8-Feb-16,8:52,5191799014,Bob,1507845310,,received,no,,0
27-Jan-16,8:56,5191799014,Bob,322671004,,received,no,,0
9-Feb-16,9:58,8864023412,Betty,2610268075,Pete,sent,no,,0
5-Feb-16,9:58,2610268075,Pete,8864023412,Betty,received,no,,0
5-Feb-16,10:02,5191799014,Bob,8827371528,,received,no,,0
14-Feb-16,10:03,5191799014,Bob,1538284668,,sent,no,,0
2-Feb-16,10:08,5191799014,Bob,2059041127,,received,no,,0
26-Jan-16,10:00,5191799014,Bob,2705717202,,sent,no,,0
25-Jan-16,10:09,5191799014,Bob,6613258552,,received,no,,0
20-Feb-16,10:11,5191799014,Bob,7363418341,,received,no,,0
18-Feb-16,10:11,5191799014,Bob,6635716859,,sent,no,,0
15-Feb-16,10:13,5191799014,Bob,2713502813,,sent,no,,0
15-Feb-16,10:42,5191799014,Bob,9420541080,,sent,no,,0
26-Jan-16,10:50,5191799014,Bob,5762822720,,received,no,,0
24-Jan-16,11:00,5191799014,Bob,2183020396,,sent,no,,0
2-Feb-16,11:05,5191799014,Bob,4005301073,,received,no,,0
18-Feb-16,11:07,5191799014,Bob,70113073,,received,no,,0
11-Feb-16,11:30,2610268075,Pete,4189054431,,sent,no,,0
26-Jan-16,11:30,2610268075,Pete,5012962171,,sent,no,,0
28-Jan-16,11:45,5191799014,Bob,4146848114,,sent,no,,0
24-Jan-16,11:47,5191799014,Bob,4051925319,,received,no,,0
15-Feb-16,11:44,5191799014,Bob,3529304445,,sent,no,,0
5-Feb-16,11:44,5191799014,Bob,9609586962,,received,no,,0
13-Feb-16,12:03,5191799014,Bob,6556593483,,received,no,,0
12-Feb-16,12:32,2610268075,Pete,163598138,,received,no,,0
15-Feb-16,12:32,2610268075,Pete,180427386,,sent,no,,0
5-Feb-16,12:35,2610268075,Pete,1309278543,,sent,no,,0
5-Feb-16,12:34,2610268075,Pete,2971189858,,received,no,,0
8-Feb-16,12:36,2610268075,Pete,8717659120,,received,no,,0
14-Feb-16,12:44,2222822772,Mary,5191799014,Bob,received,no,,0
12-Feb-16,12:44,5191799014,Bob,2222822772,Mary,sent,no,,0
12-Feb-16,13:25,2222822772,Mary,554612191,,received,no,,0
14-Feb-16,13:25,2222822772,Mary,4402041676,,received,no,,0
29-Jan-16,13:29,2610268075,Pete,6181544624,,received,no,,0
28-Jan-16,13:28,2610268075,Pete,2094448349,,sent,no,,0
28-Jan-16,13:35,5191799014,Bob,7051490089,,received,no,,0
22-Feb-16,13:36,5191799014,Bob,6531152965,,sent,no,,0
23-Feb-16,13:47,5191799014,Bob,2776799604,,sent,no,,0
30-Jan-16,13:48,5191799014,Bob,6597735309,,sent,no,,0
19-Feb-16,13:47,5191799014,Bob,1288447878,,received,no,,0
8-Feb-16,13:47,5191799014,Bob,2738483288,,received,no,,0
30-Jan-16,13:52,2222822772,Mary,8365611173,,received,no,,0
19-Feb-16,13:52,2222822772,Mary,6707220395,,sent,no,,0
18-Feb-16,14:04,5191799014,Bob,6705987665,,received,no,,0
20-Feb-16,14:06,5191799014,Bob,3482663194,,sent,no,,0
7-Feb-16,14:14,5191799014,Bob,7795970815,,received,no,,0
29-Jan-16,14:15,5191799014,Bob,2806473183,,sent,no,,0
20-Feb-16,15:03,5191799014,Bob,9916936994,,received,no,,0
7-Feb-16,15:52,8864023412,Betty,6130103639,,received,no,,0
15-Feb-16,16:36,5191799014,Bob,6530756336,,sent,no,,0
7-Feb-16,16:46,9466920036,Jane,4353358867,,sent,no,,0
17-Feb-16,16:46,2222822772,Mary,1749050645,,sent,no,,0
18-Feb-16,16:47,5191799014,Bob,589041281,,received,no,,0
12-Feb-16,16:57,5191799014,Bob,1432520729,Will,received,no,,0
20-Feb-16,16:56,2222822772,Mary,4459862318,,received,no,,0
14-Feb-16,16:46,9466920036,Jane,1444780314,,received,no,,0
21-Feb-16,16:57,1432520729,Will,5191799014,Bob,sent,no,,0
13-Feb-16,17:08,9466920036,Jane,8781663296,,sent,no,,0
31-Jan-16,17:20,5191799014,Bob,1432520729,Will,received,no,,0
2-Feb-16,17:26,2222822772,Mary,3167134097,,received,no,,0
11-Feb-16,17:19,1432520729,Will,5191799014,Bob,received,no,,0
4-Feb-16,17:20,1432520729,Will,5191799014,Bob,sent,no,,0
5-Feb-16,17:25,2222822772,Mary,6514587272,,sent,no,,0
8-Feb-16,17:19,5191799014,Bob,1432520729,Will,sent,no,,0
18-Feb-16,17:29,9466920036,Jane,5487602952,,received,no,,0
30-Jan-16,17:36,9466920036,Jane,4401867551,,received,no,,0
15-Feb-16,17:33,9466920036,Jane,646361800,,sent,no,,0
13-Feb-16,17:59,8864023412,Betty,7847013719,,sent,no,,0
14-Feb-16,18:16,8864023412,Betty,4463116880,,received,no,,0
19-Feb-16,18:22,2222822772,Mary,6607784675,,sent,no,,0
14-Feb-16,19:03,5191799014,Bob,8862689101,,received,no,,0
2-Feb-16,19:02,5191799014,Bob,1642716553,,sent,no,,0
19-Feb-16,19:13,8864023412,Betty,6059100042,,sent,no,,0
3-Feb-16,19:07,2222822772,Mary,644904185,,received,no,,0
16-Feb-16,19:06,2222822772,Mary,5528681281,,sent,no,,0
14-Feb-16,19:14,2222822772,Mary,5645734295,,sent,no,,0
2-Feb-16,19:49,2222822772,Mary,3886580910,,sent,no,,0
22-Feb-16,19:52,2222822772,Mary,4505823260,,received,no,,0
3-Feb-16,20:03,2222822772,Mary,2365872213,,received,no,,0
15-Feb-16,20:03,2222822772,Mary,2909326493,,sent,no,,0
13-Feb-16,21:05,9466920036,Jane,858199609,,sent,no,,0
9-Feb-16,21:04,9466920036,Jane,288339444,,sent,no,,0
26-Jan-16,21:03,9466920036,Jane,377636510,,sent,no,,0
31-Jan-16,21:05,9466920036,Jane,4998763826,,received,no,,0
14-Feb-16,21:03,9466920036,Jane,4679651015,,sent,no,,0
23-Feb-16,21:45,5191799014,Bob,6646623893,,sent,no,,0
4-Feb-16,21:47,5191799014,Bob,7572995619,,received,no,,0
31-Jan-16,21:43,5191799014,Bob,844378647,,received,no,,0
21-Feb-16,22:21,5191799014,Bob,9970847656,,sent,no,,0
12-Feb-16,22:17,5191799014,Bob,6861281691,,received,no,,0
20-Feb-16,22:21,5191799014,Bob,8003813727,,received,no,,0
19-Feb-16,22:22,5191799014,Bob,7084938928,,received,no,,0
10-Feb-16,22:22,5191799014,Bob,4982890854,,received,no,,0
12-Feb-16,22:21,5191799014,Bob,4771273019,,sent,no,,0
7-Feb-16,22:22,5191799014,Bob,7627287120,,sent,no,,0
14-Feb-16,22:27,5191799014,Bob,3990324810,,received,no,,0
30-Jan-16,22:26,5191799014,Bob,6069605327,,received,no,,0
3-Feb-16,22:27,5191799014,Bob,8940148677,,sent,no,,0
22-Feb-16,22:25,5191799014,Bob,6413147580,,sent,no,,0
28-Jan-16,22:46,9466920036,Jane,8924817043,,sent,no,,0
6-Feb-16,23:31,5191799014,Bob,2990998282,,received,no,,0
16-Feb-16,6:49,1432520729,Will,2539159921,,received,no,,0
27-Jan-16,7:25,1432520729,Will,7236643239,,sent,no,,0
6-Feb-16,7:26,1432520729,Will,1983862621,,sent,no,,0
27-Jan-16,7:25,1432520729,Will,9754074107,,received,no,,0
10-Feb-16,7:25,1432520729,Will,9441759446,,received,no,,0
8-Feb-16,8:35,1432520729,Will,2610268075,Pete,received,no,,0
6-Feb-16,8:40,1432520729,Will,2610268075,Pete,sent,no,,0
20-Feb-16,8:35,2610268075,Pete,1432520729,Will,sent,no,,0
29-Jan-16,8:40,2610268075,Pete,1432520729,Will,received,no,,0
12-Feb-16,8:50,2610268075,Pete,1432520729,Will,sent,no,,0
22-Feb-16,8:53,1432520729,Will,2610268075,Pete,received,no,,0
7-Feb-16,8:50,1432520729,Will,2610268075,Pete,received,no,,0
3-Feb-16,8:53,2610268075,Pete,1432520729,Will,sent,no,,0
8-Feb-16,8:52,1432520729,Will,2610268075,Pete,sent,no,,0
1-Feb-16,8:52,2610268075,Pete,1432520729,Will,received,no,,0
28-Jan-16,8:50,2610268075,Pete,1432520729,Will,received,no,,0
19-Feb-16,8:50,1432520729,Will,2610268075,Pete,sent,no,,0
11-Feb-16,9:39,1432520729,Will,8864023412,Betty,sent,no,,0
28-Jan-16,19:27,8864023412,Betty,5530652364,,received,no,,0
17-Feb-16,9:39,8864023412,Betty,1432520729,Will,received,no,,0
13-Feb-16,10:45,8864023412,Betty,2222822772,Mary,sent,no,,0
24-Jan-16,10:45,2222822772,Mary,8864023412,Betty,received,no,,0
13-Feb-16,11:03,2222822772,Mary,8864023412,Betty,sent,no,,0
25-Jan-16,11:03,8864023412,Betty,2222822772,Mary,received,no,,0
15-Feb-16,11:04,2222822772,Mary,8864023412,Betty,received,no,,0
4-Feb-16,11:04,8864023412,Betty,2222822772,Mary,sent,no,,0
29-Jan-16,11:21,5191799014,Bob,8906931414,,received,no,,0
11-Feb-16,11:25,5191799014,Bob,3015770276,,received,no,,0
31-Jan-16,11:24,5191799014,Bob,9580026823,,received,no,,0
11-Feb-16,11:25,5191799014,Bob,612885472,,sent,no,,0
12-Feb-16,11:22,5191799014,Bob,5736062963,,sent,no,,0
12-Feb-16,12:57,5191799014,Bob,4449475055,,sent,no,,0
5-Feb-16,12:58,5191799014,Bob,2833361421,,received,no,,0
5-Feb-16,12:58,5191799014,Bob,1179515102,,sent,no,,0
8-Feb-16,12:58,5191799014,Bob,1243293015,,received,no,,0
4-Feb-16,14:38,5191799014,Bob,2363545773,,received,no,,0
3-Feb-16,14:42,1432520729,Will,8761554913,,received,no,,0
2-Feb-16,15:27,1432520729,Will,4803179461,,sent,no,,0
28-Jan-16,17:22,5191799014,Bob,7125233140,,received,no,,0
24-Jan-16,17:31,5191799014,Bob,6084636850,,sent,no,,0
28-Jan-16,17:31,5191799014,Bob,1984827759,,received,no,,0
4-Feb-16,18:04,5191799014,Bob,9463123097,,sent,no,,0
19-Feb-16,18:15,2610268075,Pete,2760971621,,received,no,,0
20-Feb-16,18:14,2610268075,Pete,2071455648,,received,no,,0
24-Jan-16,18:15,2610268075,Pete,1461168821,,sent,no,,0
12-Feb-16,18:14,2610268075,Pete,8547355585,,received,no,,0
8-Feb-16,18:15,2610268075,Pete,8568946253,,received,no,,0
10-Feb-16,18:18,2222822772,Mary,5961848404,,received,no,,0
3-Feb-16,18:16,8864023412,Betty,2495404718,,received,no,,0
13-Feb-16,18:15,8864023412,Betty,5495320034,,received,no,,0
31-Jan-16,18:21,5191799014,Bob,771222738,,received,no,,0
3-Feb-16,18:35,2222822772,Mary,4139956603,,received,no,,0
14-Feb-16,18:34,2222822772,Mary,8427905548,,sent,no,,0
23-Feb-16,18:39,2222822772,Mary,1805922358,,sent,no,,0
23-Feb-16,18:57,2222822772,Mary,3301508651,,sent,no,,0
29-Jan-16,18:51,2222822772,Mary,5925297619,,received,no,,0
13-Feb-16,19:31,9466920036,Jane,4455110803,,sent,no,,0
21-Feb-16,19:30,9466920036,Jane,5586180269,,sent,no,,0
22-Feb-16,19:32,9466920036,Jane,9113075241,,sent,no,,0
3-Feb-16,19:30,9466920036,Jane,6141402674,,received,no,,0
18-Feb-16,19:20,9466920036,Jane,6028961009,,sent,no,,0
8-Feb-16,19:31,9466920036,Jane,8889994420,,sent,no,,0
16-Feb-16,19:30,9466920036,Jane,2900386230,,received,no,,0
14-Feb-16,19:29,9466920036,Jane,3136857495,,received,no,,0
15-Feb-16,19:30,9466920036,Jane,1126773022,,received,no,,0
2-Feb-16,19:31,9466920036,Jane,7979122884,,received,no,,0
18-Feb-16,19:31,9466920036,Jane,839335102,,received,no,,0
3-Feb-16,19:31,9466920036,Jane,8175517402,,sent,no,,0
6-Feb-16,19:29,9466920036,Jane,1140252510,,sent,no,,0
17-Feb-16,19:31,9466920036,Jane,2015768094,,received,no,,0
10-Feb-16,20:10,8864023412,Betty,5652483225,,sent,no,,0
29-Jan-16,20:09,8864023412,Betty,7033370299,,sent,no,,0
9-Feb-16,20:10,8864023412,Betty,9985059573,,received,no,,0
15-Feb-16,20:11,8864023412,Betty,1301917274,,received,no,,0
31-Jan-16,20:16,9466920036,Jane,9052757529,,sent,no,,0
25-Jan-16,20:32,9466920036,Jane,1495546381,,received,no,,0
13-Feb-16,20:32,9466920036,Jane,5577279909,,sent,no,,0
1-Feb-16,20:27,9466920036,Jane,4582486583,,received,no,,0
8-Feb-16,20:32,9466920036,Jane,9046506288,,sent,no,,0
25-Jan-16,20:39,9466920036,Jane,4323378445,,received,no,,0
26-Jan-16,20:49,2222822772,Mary,8939595527,,sent,no,,0
25-Jan-16,20:55,2222822772,Mary,7836689389,,sent,no,,0
9-Feb-16,20:53,2222822772,Mary,8676629143,,received,no,,0
8-Feb-16,21:04,2222822772,Mary,9429717119,,received,no,,0
2-Feb-16,21:05,2222822772,Mary,6951586797,,sent,no,,0
22-Feb-16,21:16,2222822772,Mary,2239831268,,received,no,,0
13-Feb-16,21:55,9466920036,Jane,4153803424,,sent,no,,0
25-Jan-16,22:04,9466920036,Jane,1802812505,,sent,no,,0
24-Jan-16,22:04,9466920036,Jane,3957634019,,sent,no,,0
16-Feb-16,22:09,9466920036,Jane,6581410438,,sent,no,,0
25-Jan-16,22:07,9466920036,Jane,9632857493,,received,no,,0
4-Feb-16,22:07,9466920036,Jane,1554761479,,received,no,,0
22-Feb-16,22:08,9466920036,Jane,7996397212,,sent,no,,0
20-Feb-16,22:14,5191799014,Bob,1432520729,Will,sent,no,,0
27-Jan-16,22:14,1432520729,Will,5191799014,Bob,received,no,,0
16-Feb-16,22:09,9466920036,Jane,3122705601,,sent,no,,0
19-Feb-16,22:15,5191799014,Bob,3634310831,,sent,no,,0
2-Feb-16,22:10,9466920036,Jane,2102996957,,sent,no,,0
19-Feb-16,22:11,9466920036,Jane,6554136317,,received,no,,0
1-Feb-16,22:22,5191799014,Bob,1432520729,Will,received,no,,0
26-Jan-16,22:22,1432520729,Will,5191799014,Bob,sent,no,,0
19-Feb-16,22:22,5191799014,Bob,8183465348,,received,no,,0
9-Feb-16,22:42,5191799014,Bob,1432520729,Will,received,no,,0
27-Jan-16,22:42,1432520729,Will,5191799014,Bob,sent,no,,0
22-Feb-16,22:42,5191799014,Bob,1432520729,Will,sent,no,,0
6-Feb-16,22:40,1432520729,Will,5191799014,Bob,received,no,,0
14-Feb-16,22:42,1432520729,Will,5191799014,Bob,received,no,,0
15-Feb-16,22:40,5191799014,Bob,1432520729,Will,sent,no,,0
10-Feb-16,22:44,1432520729,Will,5191799014,Bob,sent,no,,0
17-Feb-16,22:44,5191799014,Bob,1432520729,Will,received,no,,0
19-Feb-16,23:00,5191799014,Bob,1432520729,Will,sent,no,,0
8-Feb-16,23:00,1432520729,Will,5191799014,Bob,received,no,,0
9-Feb-16,23:04,5191799014,Bob,1035029636,,received,no,,0
27-Jan-16,23:01,5191799014,Bob,7351134898,,sent,no,,0
27-Jan-16,6:51,5191799014,Bob,1432520729,Will,received,no,,0
12-Feb-16,6:51,1432520729,Will,5191799014,Bob,sent,no,,0
10-Feb-16,8:08,8864023412,Betty,2457104318,,sent,no,,0
7-Feb-16,8:43,2610268075,Pete,19372342,,sent,no,,0
11-Feb-16,8:59,8864023412,Betty,3922489052,,received,no,,0
20-Feb-16,9:23,8864023412,Betty,8335334258,,sent,no,,0
5-Feb-16,10:27,5191799014,Bob,5398443142,,sent,no,,0
4-Feb-16,10:25,5191799014,Bob,9272516825,,sent,no,,0
10-Feb-16,10:26,5191799014,Bob,6322350227,,received,no,,0
12-Feb-16,10:26,5191799014,Bob,8563655962,,received,no,,0
2-Feb-16,10:26,5191799014,Bob,9553210317,,received,no,,0
28-Jan-16,10:33,5191799014,Bob,1432520729,Will,sent,no,,0
15-Feb-16,10:33,1432520729,Will,5191799014,Bob,received,no,,0
31-Jan-16,10:26,5191799014,Bob,4553131507,,received,no,,0
24-Jan-16,10:30,5191799014,Bob,6185964918,,received,no,,0
13-Feb-16,11:06,2222822772,Mary,3673721883,,received,no,,0
19-Feb-16,11:29,2610268075,Pete,1638389576,,received,no,,0
31-Jan-16,12:20,2222822772,Mary,4769766458,,received,no,,0
22-Feb-16,12:21,2222822772,Mary,3799685232,,received,no,,0
28-Jan-16,12:26,1432520729,Will,2610268075,Pete,sent,no,,0
4-Feb-16,12:22,2610268075,Pete,1432520729,Will,received,no,,0
27-Jan-16,13:53,2222822772,Mary,991631990,,sent,no,,0
18-Feb-16,14:00,2222822772,Mary,2358040667,,received,no,,0
6-Feb-16,14:01,2222822772,Mary,1366795149,,received,no,,0
17-Feb-16,14:05,5191799014,Bob,4532133790,,received,no,,0
6-Feb-16,14:54,5191799014,Bob,8487807248,,sent,no,,0
4-Feb-16,14:00,2222822772,Mary,6637508978,,received,no,,0
5-Feb-16,14:53,5191799014,Bob,5096328048,,received,no,,0
1-Feb-16,14:53,5191799014,Bob,6334602458,,received,no,,0
27-Jan-16,14:51,5191799014,Bob,4967514954,,sent,no,,0
7-Feb-16,13:21,2222822772,Mary,5697248145,,sent,no,,0
29-Jan-16,13:36,5191799014,Bob,4014284811,,received,no,,0
16-Feb-16,15:10,5191799014,Bob,990328228,,sent,no,,0
14-Feb-16,15:08,5191799014,Bob,9944650203,,sent,no,,0
10-Feb-16,15:05,5191799014,Bob,8170484530,,received,no,,0
28-Jan-16,15:13,2222822772,Mary,8714055202,,received,no,,0
10-Feb-16,15:09,5191799014,Bob,4190491593,,received,no,,0
14-Feb-16,14:46,5191799014,Bob,1014753763,,sent,no,,0
23-Feb-16,14:49,5191799014,Bob,6715765779,,received,no,,0
5-Feb-16,14:49,5191799014,Bob,3804197717,,received,no,,0
12-Feb-16,12:22,1432520729,Will,2610268075,Pete,sent,no,,0
12-Feb-16,12:20,2222822772,Mary,4947160112,,received,no,,0
18-Feb-16,14:07,5191799014,Bob,1861186064,,received,no,,0
30-Jan-16,14:07,5191799014,Bob,3174439866,,sent,no,,0
8-Feb-16,12:26,2610268075,Pete,1432520729,Will,received,no,,0
3-Feb-16,13:41,2222822772,Mary,3142390516,,sent,no,,0
18-Feb-16,14:06,2222822772,Mary,8118850935,,received,no,,0
28-Jan-16,14:27,2222822772,Mary,9538597931,,sent,no,,0
4-Feb-16,15:37,9466920036,Jane,7381246014,,sent,no,,0
25-Jan-16,11:50,2222822772,Mary,4324042742,,received,no,,0
5-Feb-16,15:46,9466920036,Jane,7464714058,,received,no,,0
20-Feb-16,15:45,9466920036,Jane,9147257128,,received,no,,0
25-Jan-16,16:07,2222822772,Mary,115676078,,sent,no,,0
1-Feb-16,15:51,5191799014,Bob,7783633066,,received,no,,0
22-Feb-16,18:52,9466920036,Jane,7812231529,,received,no,,0
21-Feb-16,18:52,9466920036,Jane,5889992733,,received,no,,0
22-Feb-16,18:52,9466920036,Jane,8852270021,,received,no,,0
5-Feb-16,18:52,9466920036,Jane,6851763677,,received,no,,0
6-Feb-16,18:52,9466920036,Jane,4941407169,,received,no,,0
11-Feb-16,18:52,9466920036,Jane,879262304,,received,no,,0
22-Feb-16,18:52,9466920036,Jane,4251491632,,received,no,,0
9-Feb-16,18:52,9466920036,Jane,5983309798,,received,no,,0
8-Feb-16,18:52,9466920036,Jane,4857866669,,received,no,,0
22-Feb-16,18:52,9466920036,Jane,5551933224,,received,no,,0
1-Feb-16,18:52,9466920036,Jane,7195479912,,received,no,,0
8-Feb-16,18:52,9466920036,Jane,8390145876,,received,no,,0
